Track_URI,Track_Name,Main_Artist,Album,Track_Popularity,Release_Year,Album_Popularity,Artist_Popularity,Artist_Followers,Artist_Genres
spotify:track:25L1FHPzIUawXGIJwuo4Cm,"The Way I Am",Eminem,"Curtain Call (Deluxe)",0,2005,1,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:6DhU6vZAozPnWl3Pp7Yv8K,"EZ Come EZ Go - Explicit Album Version","Cypress Hill","Greatest Hits From The Bong",0,2005,0,66,1863619,"chicano rap, gangster rap, hip hop, rap rock, west coast rap"
spotify:track:6pEROStfGkIV1sOAeWkUid,"Candy Shop","50 Cent","Candy Shop (International Version)",0,2005,0,81,11915057,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap"
spotify:track:6mPV4NDJmB6oFjep3GbHmh,"Chase The Paper","50 Cent","Animal Ambition: An Untamed Desire To Win",0,2014,0,81,11915057,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap"
spotify:track:1yR0Hbxq8tZlxfv7yRxDgC,Luminescence,"The Underachievers","Cellar Door: Terminus Ut Exordium",0,2014,0,47,375878,"psychedelic hip hop, underground hip hop"
spotify:track:55N9UZlLiMzCUxEOSKcNye,Chrysalis,"The Underachievers","Cellar Door: Terminus Ut Exordium",0,2014,0,47,375878,"psychedelic hip hop, underground hip hop"
spotify:track:1FPcFXGEGVMkdV7GUqQswv,Quiescent,"The Underachievers","Cellar Door: Terminus Ut Exordium",0,2014,0,47,375878,"psychedelic hip hop, underground hip hop"
spotify:track:33VFB5yJpZitHidDqJAesC,Felicity,"The Underachievers","Cellar Door: Terminus Ut Exordium",0,2014,0,47,375878,"psychedelic hip hop, underground hip hop"
spotify:track:3dVXaa55bbIfnLwpBc9UL3,"Maxing Out","The Underachievers",Indigoism,0,2013,0,47,375878,"psychedelic hip hop, underground hip hop"
spotify:track:429N0LEyRyevkC8k9ehznl,N.A.S.A,"The Underachievers","The Lords of Flatbush",0,2014,0,47,375878,"psychedelic hip hop, underground hip hop"
spotify:track:30IZvosNRtyCgplA0wj7IR,"6th Sense","The Underachievers",Indigoism,0,2013,0,47,375878,"psychedelic hip hop, underground hip hop"
spotify:track:5yV0BBUNyR1yWrfeTqUjvF,"My Prism","The Underachievers",Indigoism,0,2013,0,47,375878,"psychedelic hip hop, underground hip hop"
spotify:track:4GKukMfux1Cds9mXMZCLTk,Amorphous,"The Underachievers","Cellar Door: Terminus Ut Exordium",0,2014,0,47,375878,"psychedelic hip hop, underground hip hop"
spotify:track:3LySNPf6PRGhOVWJdZutow,"Crack A Bottle",Eminem,Relapse,0,2009,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:1s3iJoRmYZ6ijoAUHswNuz,"Rewind That",Common,"Nobody's Smiling (Deluxe)",0,2014,0,59,894504,"alternative hip hop, chicago rap, conscious hip hop, hardcore hip hop, hip hop, political hip hop"
spotify:track:40H5libEZWrbkc8HTlXGbt,"Fashion Killa","A$AP Rocky","LONG.LIVE.A$AP (Deluxe Version)",0,2013,0,81,12569756,"east coast hip hop, hip hop, rap, trap"
spotify:track:5H7NVwV1YklkMkLDA7ADl2,"Whoa Whoa Whoa",Watsky,"All You Can Do",0,2014,0,49,358319,"abstract hip hop, indie pop rap, nerdcore"
spotify:track:3oRLZ8I6wjEhY31iA60eF2,"Moral Of The Story",Watsky,"Cardboard Castles",0,2013,0,49,358319,"abstract hip hop, indie pop rap, nerdcore"
spotify:track:1aBXNJsLuOeo6ZIeNRkbRc,"Holla At Me",2Pac,"All Eyez On Me",0,1996,7,78,15843276,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:4GYh3wlEc84F3vyiLpn6Nk,"My Mom",Eminem,Relapse,0,2009,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:3Zj58jFmu4nYz1I1skZzUD,"Kill You",Eminem,"The Marshall Mathers LP (Explicit Version)",0,2000,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:0vM2JGnMt1wBsufvvVrgDi,"Bitch Please II",Eminem,"The Marshall Mathers LP (Explicit Version)",0,2000,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:45nFS1wGrQSR0IOXwbj0AT,"Puff Puff Pass","Young Buck","No Seeds, No Stems, Just Hits",0,2010,0,57,1025815,"crunk, dirty south rap, nashville hip hop"
spotify:track:1m9OHohGwd3lWOMTZGZSJM,"When The Music Stops",Eminem,"The Eminem Show",0,2002,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:03OewXmjsKeYXlOSiqsNAj,"Welcome 2 Detroit","Trick Trick","Welcome 2 Detroit (Int'l MaxiSingEnhan)",0,2005,0,46,258477,"detroit hip hop"
spotify:track:1VvsWao3Tx3QjkWgr6sTaO,"Fantastic Voyage",Coolio,"It Takes A Thief",0,1994,0,67,955428,"g funk, gangster rap, hip hop, west coast rap"
spotify:track:3lwrebzX6n6v4zP5DOqBKc,"Hey Ma",Cam’ron,"Come Home With Me",0,2002,0,57,683745,"battle rap, east coast hip hop, harlem hip hop, southern hip hop"
spotify:track:62GKI6s5Em2ofFQZVaZXFz,"Oh Boy",Cam’ron,"Def Jam 25, Vol. 7: THE # 1's (Can't Live Without My Radio) Pt. 2 [Explicit Version]",34,2009,26,57,683745,"battle rap, east coast hip hop, harlem hip hop, southern hip hop"
spotify:track:1y4wfSe5L3afercd7sYE1K,"Killa Cam",Cam’ron,"The Color Purple",0,2004,0,57,683745,"battle rap, east coast hip hop, harlem hip hop, southern hip hop"
spotify:track:59MzSfFQqD8oDxzWHH1xUm,"Block Party (feat. Noreaga & Big Pun)","Kid Capri","Soundtrack to the Streets",7,1998,24,34,7066,"bronx hip hop"
spotify:track:7oW0rVleNLx2sSDbe5lLLy,"Welcome To New York City",Cam’ron,"Come Home With Me",0,2002,0,57,683745,"battle rap, east coast hip hop, harlem hip hop, southern hip hop"
spotify:track:197efATmNonsdTu8qVlNjy,Hello,Eminem,Relapse,0,2009,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:5jHilrZDaP1vJMZfdN1He3,"The Recipe - Bonus Track","Kendrick Lamar","good kid, m.A.A.d city (Deluxe)",63,2012,75,87,24838118,"conscious hip hop, hip hop, rap, west coast rap"
spotify:track:4fVqQKbROkz8Z9FFJS7vls,HiiiPower,"Kendrick Lamar",Section.80,0,2011,0,87,24838118,"conscious hip hop, hip hop, rap, west coast rap"
spotify:track:2MYl0er3UZ1RlKwRb5LODh,A.D.H.D,"Kendrick Lamar",Section.80,1,2011,0,87,24838118,"conscious hip hop, hip hop, rap, west coast rap"
spotify:track:4u5d6NPFOAhymwOVl0EQ3X,"So Far...",Eminem,"The Marshall Mathers LP2",0,2013,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:61FM0UuiuENGCJVlf7qbi1,"Automaton - Four Tet Remix",CYNE,"Running Water",28,2005,31,42,43759,"jazz rap"
spotify:track:4Yv6T3BqrdDqaklemAWgfl,"Guts Over Fear",Eminem,"Guts Over Fear",0,2014,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:3jJf7wEY4HaLFPVUyGNFMO,"The Fire","The Roots","How I Got Over",0,2010,0,57,1311358,"conscious hip hop, east coast hip hop, hip hop, philly rap, political hip hop"
spotify:track:3qX1dqmDdmMvvfMVfsx4Bh,"m.A.A.d city","Kendrick Lamar","good kid, m.A.A.d city (Deluxe)",70,2012,75,87,24838118,"conscious hip hop, hip hop, rap, west coast rap"
spotify:track:52JyHLUiugFECIYBWM2qdh,"No Love",Eminem,Recovery,0,2010,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:4OWRNlFdHEfro9Zoxaq7xX,"New Leaders (feat. the Under Achievers)","Talib Kweli",Gravitas,0,2013,0,52,575927,"conscious hip hop, east coast hip hop, hip hop"
spotify:track:70ucTQoMOKZkyiyn2NRYlu,"Get Away (The Spirit of Wu-Tang)","De La Soul","Get Away (The Spirit of Wu-Tang)",29,2013,19,59,926109,"east coast hip hop, golden age hip hop, hip hop, jazz rap"
spotify:track:79P7oiTCUliF8AQTzUiK24,"All Good","De La Soul","Cut Killer Show 2",12,2001,7,59,926109,"east coast hip hop, golden age hip hop, hip hop, jazz rap"
spotify:track:1Usg80fvsM6XF74O4QmH4U,La-Di-Da-Di,"Slick Rick","The Art Of Storytelling",0,1999,0,51,665605,"bronx hip hop, east coast hip hop, golden age hip hop, old school hip hop"
spotify:track:238Oi31fm7TAovC1CybVeM,"Me & Nas Bring It To Your Hardest","Slick Rick","The Art Of Storytelling",0,1999,0,51,665605,"bronx hip hop, east coast hip hop, golden age hip hop, old school hip hop"
spotify:track:3sfEukxkIqnNJeGh5CnxT5,"Ass Like That",Eminem,"Ass Like That (International Version)",0,2006,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:2yhD2CTfc04DxSmi2lRSbO,"One Shot 2 Shot",Eminem,Encore,0,2004,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:3Y8OYokqhqTlN3m8FIo9B6,"Rain Man",Eminem,Encore,0,2004,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:2o3o0qMJpyS5orpHh5vnVs,Asshole,Eminem,"The Marshall Mathers LP2",0,2013,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:0xOsIqxmLswEsKFGLwE5c5,"Love Game",Eminem,"The Marshall Mathers LP2",0,2013,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:5uKg4Dmt0o4llkaQO3vTBn,"Baby Got Back","Sir Mix-A-Lot",""I Like Big Butts"""",37,2012,27,57,550206,"old school hip hop"
spotify:track:44BD9ncgmBTbSSdR21coX6,"You've Got The Dirtee Love - Live At The Brit Awards / 2010","Florence + The Machine","Between Two Lungs",0,2010,0,74,6478484,"baroque pop, modern rock, uk alternative pop"
spotify:track:4r13PlX7hKjNxdyq5ukR5A,"You Can Do It - Feat. Mack 10 And Ms Toi","Ice Cube","War & Peace Vol. 2 (The Peace Disc)",0,2000,0,73,7182301,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:17xq1eL59ibZIf1yI7T7QO,"Another Victory","Cypress Hill","Strictly Hip Hop: The Best Of Cypress Hill",0,2010,0,66,1863619,"chicano rap, gangster rap, hip hop, rap rock, west coast rap"
spotify:track:0U7Hho5psdKZwyC8HMHxfq,"Ruckus in B Minor","Wu-Tang Clan","A Better Tomorrow",34,2014,38,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:5ybAmUhA1Fr6Uzz5YEsrpu,"40th Street Black / We Will Fight","Wu-Tang Clan","A Better Tomorrow",30,2014,38,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:17d5B2Z3GXPcQqPvQE4wmZ,"Preacher's Daughter","Wu-Tang Clan","A Better Tomorrow",28,2014,38,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:5PtZZkNYizyl4tq4Ru6pCL,"Let's Get High","Dr. Dre","2001 (Explicit Version)",0,1999,0,78,10140981,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:3oiWdaMJHQBSQYoMBGvBKN,Necklace,"Wu-Tang Clan","A Better Tomorrow",24,2014,38,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:63eW0Q8pylhG1Ykbr4Fk1Y,ShadyXV,Eminem,SHADYXV,38,2014,67,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:3ssX20QT5c3nA9wk78V1LQ,"Ambitionz Az A Ridah",2Pac,"All Eyez On Me",10,1996,7,78,15843276,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:1eduDdsjMO7Or4EXnMf2iS,"How Do You Want It",2Pac,"All Eyez On Me",0,1996,7,78,15843276,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:09EwNbGvUyu7BDEYG0cJro,"Can't C Me",2Pac,"All Eyez On Me",0,1996,7,78,15843276,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:53VSYOCgody3RkabMvOUCM,"Wit Me",T.I.,"Hustle King",0,2014,0,72,4639486,"atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
spotify:track:59im356jJ49n4cc0jricqu,King,T.I.,"Paperwork (Deluxe Explicit)",33,2014,54,72,4639486,"atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
spotify:track:3JcDOkydA3Q0nhq8K3T2lY,Vegas,"Bad Meets Evil",SHADYXV,39,2014,67,58,1710741,"detroit hip hop"
spotify:track:4SaxaL9xVChaktDC5LGshy,Wanksta,"50 Cent",SHADYXV,36,2014,67,81,11915057,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap"
